majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6763405827568946,0.6763405827568946,0.6538441689190626,0.022496413837831963,0.022496413837831963,0.0
0.6135472309050088,0.6135472309050088,0.5906167135910823,0.02293051731392659,0.02293051731392659,0.0
0.6555020958240285,0.6555020958240285,0.6331452901659003,0.022356805658128254,0.022356805658128254,0.0
0.6552758060335152,0.6552758060335152,0.6404925689438198,0.014783237089695422,0.014783237089695422,0.0
0.6856996679873548,0.6856996679873548,0.628791880069857,0.05690778791749784,0.05690778791749784,0.0
0.6408358597708619,0.6408358597708619,0.6264265085532748,0.01440935121758713,0.01440935121758713,0.0
0.6797663356847216,0.6797663356847216,0.6647989079479271,0.014967427736794492,0.014967427736794492,0.0
0.6662750178650698,0.6662750178650698,0.6407823041684555,0.025492713696614322,0.025492713696614322,0.0
0.6630688080485184,0.6630688080485184,0.644044915340282,0.019023892708236456,0.019023892708236456,0.0
0.6505144198099471,0.6505144198099471,0.614209158437724,0.03630526137222312,0.03630526137222312,0.0
0.6465202744483179,0.6465202744483179,0.6360393271530609,0.01048094729525706,0.01048094729525706,0.0
0.6505381561129965,0.6505381561129965,0.5914278021594715,0.05911035395352493,0.05911035395352493,0.0
0.6837132877128199,0.6837132877128199,0.6467824801416124,0.03693080757120748,0.03693080757120748,0.0
0.6519700488744201,0.6519700488744201,0.6140118229857878,0.03795822588863229,0.03795822588863229,0.0
0.6580099521256051,0.6580099521256051,0.613568774383038,0.04444117774256706,0.04444117774256706,0.0
0.6745664109391509,0.6745664109391509,0.6335224350205197,0.04104397591863118,0.04104397591863118,0.0
0.642194143029139,0.642194143029139,0.612354941927289,0.02983920110185001,0.02983920110185001,0.0
0.6489419294649138,0.6489419294649138,0.6325863949650432,0.016355534499870594,0.016355534499870594,0.0
0.6765900591585572,0.6765900591585572,0.628210543468941,0.04837951568961618,0.04837951568961618,0.0
0.6913736913781827,0.6913736913781827,0.6376906420810935,0.053683049297089225,0.053683049297089225,0.0
0.6399052871398644,0.6399052871398644,0.5920754793101579,0.04782980782970647,0.04782980782970647,0.0
0.6162207536440529,0.6162207536440529,0.5830593376508713,0.033161415993181675,0.033161415993181675,0.0
0.6993043477314527,0.6993043477314527,0.6743252083189594,0.0249791394124933,0.0249791394124933,0.0
0.6470279557312267,0.6470279557312267,0.6467266094524562,0.0003013462787705423,0.0003013462787705423,0.0
0.6776064240767544,0.6776064240767544,0.6327830548004404,0.04482336927631403,0.04482336927631403,0.0
0.6654331838427958,0.6654331838427958,0.6406988434861232,0.024734340356672657,0.024734340356672657,0.0
0.6845208404980844,0.6845208404980844,0.629602268596048,0.05491857190203642,0.05491857190203642,0.0
0.6668284796210073,0.6668284796210073,0.6535559554744346,0.013272524146572762,0.013272524146572762,0.0
0.6535943497536413,0.6535943497536413,0.6359065375187545,0.0176878122348868,0.0176878122348868,0.0
0.7037079904901562,0.7037079904901562,0.6315774942224602,0.07213049626769596,0.07213049626769596,0.0
0.6387415203946393,0.6387415203946393,0.6384733027412325,0.00026821765340678816,0.00026821765340678816,0.0
0.6687714496544179,0.6687714496544179,0.629394134416901,0.039377315237516974,0.039377315237516974,0.0
0.692160202995137,0.692160202995137,0.6498083626198001,0.0423518403753369,0.0423518403753369,0.0
0.6951140647325983,0.6951140647325983,0.6694716249868117,0.025642439745786616,0.025642439745786616,0.0
0.6536380226961213,0.6536380226961213,0.6405126785618364,0.0131253441342849,0.0131253441342849,0.0
0.6736797759954781,0.6736797759954781,0.6632658761539384,0.010413899841539731,0.010413899841539731,0.0
0.6651562304126267,0.6651562304126267,0.6256603163322338,0.03949591408039288,0.03949591408039288,0.0
0.679783188187982,0.679783188187982,0.6463561912002567,0.03342699698772533,0.03342699698772533,0.0
0.6838828750824065,0.6838828750824065,0.667439499510066,0.016443375572340546,0.016443375572340546,0.0
0.6737454433538543,0.6737454433538543,0.6594148122167314,0.014330631137122962,0.014330631137122962,0.0
0.7136073311336806,0.7136073311336806,0.6963211368691291,0.01728619426455147,0.01728619426455147,0.0
0.6439278353386809,0.6439278353386809,0.6222237139447377,0.021704121393943177,0.021704121393943177,0.0
0.6739680463013937,0.6739680463013937,0.6548449993695596,0.019123046931834087,0.019123046931834087,0.0
